,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2024-02-16,0.36565935704306335,0.8179826440506387,0.08941808028118095,0.12779257469343316,0.030571068515023874,0.030846483546690756,0.08703115000673463
2024-02-19,0.38322817075919036,0.8194295659861737,0.09435855608325638,0.1306856805012742,0.03752270066468675,0.03117694981698237,0.08948428369299072
2024-02-20,0.47057889898575367,0.8226129075854552,0.09454047332968646,0.12888525465648662,0.07275184861698528,0.03849939197117115,0.1359019304114243
2024-02-21,0.4588388268212088,0.8289241579434244,0.0951727736898006,0.13536303589311816,0.06335548277884087,0.05014479473978742,0.11480273971966172
2024-02-22,0.43258133389554687,0.8344446168021914,0.09945905533601879,0.1387931450169302,0.05038509582935792,0.02547350569811404,0.11847053201512596
2024-02-23,0.3941709862840168,0.8396039894311711,0.09800091459129272,0.12824927380648982,0.05305241818740173,0.021484815891168015,0.09338356380766451
2024-02-26,0.4841943028125492,0.8412970433033955,0.10225866418603563,0.14389861885458755,0.07213815275912394,0.02615480145847818,0.13974406555432384
2024-02-27,0.4681466614292276,0.8457394065965972,0.10669035836302754,0.14209561073794683,0.07859396505746157,0.0444226759020435,0.09634405136874818
2024-02-28,0.4343002118468473,0.8499044339019126,0.10740655359972545,0.13764445545684176,0.05131858422438037,0.03100100348127067,0.10692961508462899
2024-02-29,0.4598845439138848,0.8534828757077094,0.10373983775437144,0.13324294950723056,0.07663145909833532,0.045883086135128266,0.10038721141881926
2024-03-01,0.44400410199525203,0.8566644756989378,0.10412655748394498,0.13047067267378887,0.06066838206128281,0.03538187733526477,0.11335661244097057
2024-03-04,0.40993722044243064,0.8594213256804838,0.10648722149845728,0.1421758736310924,0.04109017786081775,0.03424181488401479,0.08594213256804839
2024-03-05,0.4560897862845601,0.8596911351375988,0.11443251248857379,0.1457904944099789,0.07738185077220587,0.018139386465305118,0.10034554214849638
2024-03-06,0.47055769587993684,0.8621569134876077,0.1170830376341196,0.14398310743766113,0.05215517130974419,0.047994369145887034,0.10934201035252492
2024-03-07,0.42784980971000397,0.864627308803841,0.11955340566176569,0.13993182708138482,0.03503147682134531,0.04289172508319841,0.09044137506230976
2024-03-08,0.42042732357317614,0.8653285869801337,0.12470055058164892,0.14354159950130616,0.02622207839333739,0.012722563961211844,0.11324053113567184
2024-03-11,0.45995480491423446,0.8656944046864867,0.12873682224574579,0.14787731581737745,0.06499995025087091,0.013505221352572578,0.10483549524766772
2024-03-12,0.4337456890693205,0.8678809992381865,0.13286079494510514,0.14367278045750007,0.03642957280752883,0.01246787518546441,0.10831466567372205
2024-03-13,0.40189932174534526,0.8693670688883285,0.13513730532102525,0.13562516562904342,0.03795553196381143,0.022344002107230893,0.07083731672423418
2024-03-14,0.41278606872001294,0.8705145259870568,0.13238464452440654,0.13512026817509537,0.03292518465293358,0.042792969964346915,0.06956300140323059
2024-03-15,0.4938640314219545,0.8711796713461917,0.1311169404349319,0.12437043119555062,0.07978480491790041,0.048789972615235655,0.10980188225833597
2024-03-18,0.48608350466946026,0.8745969359056724,0.1254472372713187,0.12898096226487699,0.0405396783983213,0.06920211445718284,0.12191351227776043
2024-03-19,0.4904272719354656,0.8781565500291395,0.1210298814181575,0.12369096187279127,0.07273619909332268,0.06071205777979237,0.1122581717714018
2024-03-20,0.4521090093409724,0.8835909789927755,0.12227471123435381,0.11682044593192926,0.03817985711697179,0.06604619438935899,0.10878780066835858
2024-03-21,0.42537019806807536,0.8886397338303753,0.12945615875553618,0.11319933758669767,0.04248715225720987,0.05026648999444548,0.08996105947418616
2024-03-22,0.4770145060429212,0.8927114574338222,0.13235374133221992,0.12393760637998183,0.08045424246008523,0.029256088167303716,0.11101282770333054
2024-03-25,0.5372199153103128,0.8982228270622792,0.1272230311731309,0.12500519703223642,0.0831687802835444,0.08568904635274269,0.11613386046865834
2024-03-26,0.4866576501114905,0.9056223188164952,0.11729384465928572,0.116683997979948,0.05813871676352811,0.07684068159655112,0.11770040911217751
2024-03-27,0.4933484267611867,0.9100899549569715,0.11858747897924178,0.11674891341367212,0.07201048465147757,0.04749627711054903,0.13850527260624618
2024-03-28,0.49018987768779165,0.913913331282323,0.11867538993194701,0.11775224515287395,0.07682615994730191,0.08646789430650935,0.09046818834915926
2024-03-29,0.5010690462143848,0.9167402878378166,0.11482403605241341,0.11317781331331071,0.06512868711575062,0.06605468740649588,0.14188382232641406
2024-04-01,0.4855999966066903,0.920769518996725,0.11884230604334836,0.12493943304905059,0.05539084872976932,0.06737842046979403,0.1190489883147281
2024-04-02,0.4573533936880036,0.9246695570138668,0.11560963933933197,0.12515729357561434,0.04597403072470741,0.05645569461453913,0.11415673543381073
2024-04-03,0.5202025110625135,0.927371823442776,0.12812510826689757,0.12302508364863766,0.0855555150246871,0.0855555150246871,0.09794128909760409
2024-04-04,0.44509451684313256,0.9309371232564108,0.12778182960073967,0.1196322116867105,0.04827081379848057,0.04983804801271694,0.09957161374448482
2024-04-05,0.47586946643187134,0.9322772528381645,0.12524532790654133,0.11823493778980092,0.08789145818002898,0.05158391533661226,0.09291382721888779
2024-04-08,0.4736418306645504,0.9346951741353584,0.1148699456428976,0.12431131103820427,0.05895608169069266,0.08067122209989795,0.09483327019285794
2024-04-09,0.4953077282103911,0.9373814482486372,0.11172829383165578,0.1224592599058826,0.07164497937792616,0.06491182419409758,0.12456337090082903
2024-04-10,0.46400149334578056,0.9402440995476242,0.11185844506402716,0.1356019829313914,0.0624718862999095,0.05709001771664027,0.09697916133381222
2024-04-11,0.46275930947096466,0.9422270217975992,0.10712412716958117,0.1310234882162992,0.05414368520318417,0.05657592106192094,0.11389208781997918
2024-04-12,0.5320414289423354,0.9430055961559989,0.11599709690089506,0.13420102086709393,0.07429741060623024,0.0849869240980098,0.12255897647010629
2024-04-15,0.47043008479790943,0.9436137000336271,0.11120026768073049,0.13735880683991186,0.05877728434552897,0.08292362818477331,0.08017009774696474
2024-04-16,0.5015110975248614,0.9433109307465728,0.10544755185449907,0.129480277026157,0.08268527911482307,0.08713186262675976,0.09676612690262264
2024-04-17,0.49167781705142616,0.9435385203377572,0.10653195863746172,0.12538154972838436,0.0778339856844278,0.0889531264964889,0.0929771965046634
2024-04-18,0.41315094214760345,0.9443752936211253,0.11245591319102291,0.12899043011637595,0.03762662505448929,0.04462199759983096,0.0894559761858844
2024-04-19,0.4379804268511833,0.9423824204887813,0.10767062896269132,0.1311508643553411,0.08133468926553007,0.050027708741997044,0.06779653552562391
2024-04-22,0.441415183404375,0.940461330495691,0.10365129366405934,0.11863956627128584,0.04633698362374954,0.08940187956563977,0.08338546027964042
2024-04-23,0.44319151385148337,0.9386347488511328,0.10618898168820899,0.120200027883181,0.07721877339033452,0.043718677976792394,0.09586505291296643
2024-04-24,0.48066701926237154,0.9389921380459835,0.11128795710174622,0.12288045263317811,0.06028097676344587,0.04816154961694888,0.13805608314705256
2024-04-25,0.4714453252814558,0.9363749104453344,0.10940137842576807,0.1136050817274306,0.12548054355462734,0.04130138493883462,0.08165693663479516
2024-04-26,0.48567647189188573,0.9308189641980427,0.11366229327132106,0.10958800150883805,0.08869419759866873,0.08744056936405856,0.08629141014899927
2024-04-29,0.5236621221147807,0.9268632316334317,0.11723623592041274,0.11047460740681309,0.09112594735251249,0.05565340391962806,0.14917192751541428
2024-04-30,0.5452389961020284,0.9241163125868502,0.11844453748307332,0.11958542181960027,0.10713941087566964,0.07498721593718215,0.125082409986503
2024-05-01,0.5150938898577277,0.9249267550649645,0.1109704490644722,0.11263137253035765,0.11107425678109004,0.0633227071368831,0.11709510434492482
2024-05-02,0.5425594375607421,0.9260928330778183,0.11038278212442686,0.11454032570726778,0.11360487840112858,0.05716622426406287,0.14686522706385605
2024-05-03,0.49732817524374123,0.9276102242875723,0.10702394057998031,0.11129240513618575,0.11025131622003809,0.06423518612631113,0.10452532718122591
2024-05-06,0.5005811030506634,0.9282367592469117,0.1006371166590928,0.1088672742326625,0.10407503058222951,0.061986629826252804,0.12501505175042585
2024-05-07,0.48626681869772365,0.9297505052782655,0.10132297874581324,0.12250584659895443,0.07940966717359822,0.045496208788027376,0.13753211739133042
2024-05-08,0.46857346639912945,0.9281879914664836,0.10115269805992769,0.11782049588648631,0.10042348190501575,0.0522952156808277,0.09688157486687204
2024-05-09,0.5756251982467827,0.927453981261995,0.09971951897295078,0.11169002490394173,0.13583921947776698,0.09815814863412585,0.13021828625799728
2024-05-10,0.502612542224979,0.9300680687901475,0.10187951011663123,0.11440567939326621,0.10229704909251905,0.09133665097546344,0.09269365264709889
